food_item,calories,proteins,carbohydrates,fats,fibers,sugars,category,sodium,cholesterol,meal_type,water_intake,source_file
"BABYFOOD,TROPICAL FRUIT MEDLEY",51,0.31,12.22,0.14,1.3,9.78,,0.0,0.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG&DUMPLINGS&BF,STR",48,2.0,7.7,0.9,,0.0,,49.0,,,,Food_4.csv
"BABYFOOD,DINNER,VEG&DUMPLINGS&BF,JR",48,2.1,8.0,0.8,,0.0,,52.0,,,,Food_4.csv
"BABYFOOD,DINNER,BF LASAGNA,TODD",77,4.2,10.0,2.1,,0.0,,41.0,,,,Food_4.csv
"BABYFOOD,DINNER,MACARONI&TOMATO&BF,STR",61,2.36,9.45,1.47,1.2,2.09,,38.0,7.0,,,Food_4.csv
"BABYFOOD,DINNER,MACARONI&TOMATO&BF,JR",59,2.5,9.4,1.1,1.1,2.43,,35.0,4.0,,,Food_4.csv
"BABYFOOD,RAVIOLI,CHS FILLED,W/TOMATO SAU",99,3.6,16.3,2.2,0.1,0.59,,282.0,7.0,,,Food_4.csv
"BABYFOOD,DINNER,BF NOODLE,STR",63,2.44,8.18,2.26,1.3,1.42,,15.0,8.0,,,Food_4.csv
"BABYFOOD,MACARONI&CHS,TODD",82,3.5,11.2,2.6,0.5,0.79,,112.0,7.0,,,Food_4.csv
"BABYFOOD,DINNER,BF&RICE,TODD",82,5.0,8.8,2.9,,0.0,,32.0,,,,Food_4.csv
"BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,JR",68,2.57,11.42,1.37,1.1,2.72,,30.0,5.0,,,Food_4.csv
"BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,TODD",75,5.3,10.8,1.0,,,,239.0,,,,Food_4.csv
"BABYFOOD,DINNER,BF STEW,TODD",51,5.1,5.5,1.2,1.1,1.39,,106.0,13.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG&BF,STR",77,2.21,8.84,3.6,1.3,2.34,,31.0,7.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG&BF,JR",77,2.21,8.84,3.6,1.3,2.34,,31.0,7.0,,,Food_4.csv
"BABYFOOD,DINNER,BF W/VEG",96,2.03,6.36,6.93,1.8,2.16,,38.0,12.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG&BACON,STR",69,1.92,8.81,2.95,1.7,1.77,,49.0,4.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG&HAM,STR",59,2.19,7.8,2.14,1.6,1.37,,16.0,5.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG&HAM,JR",60,2.02,8.64,1.89,1.0,0.99,,45.0,3.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG&LAMB,STR",52,2.0,6.9,2.0,1.1,0.94,,20.0,6.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG&LAMB,JR",51,2.1,7.1,1.7,1.1,0.94,,13.0,5.0,,,Food_4.csv
"BABYFOOD,DINNER,CHICK NOODLE,STR",66,2.69,9.08,2.06,2.1,2.5,,38.0,16.0,,,Food_4.csv
"BABYFOOD,DINNER,CHICK NOODLE,JR",55,2.37,8.79,1.18,0.9,1.07,,35.0,9.0,,,Food_4.csv
"BABYFOOD,DINNER,CHICK SOUP,STR",50,1.6,7.2,1.7,1.1,1.72,,16.0,4.0,,,Food_4.csv
BABYFOOD  DINNER  CHICK STEW  TODD,78,5.2,6.4,3.7,0.6,1.68,,25.0,29.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG CHICK,STR",59,2.47,8.42,1.73,2.1,1.58,,24.0,11.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG,NOODLES&CHICK,STR",63,2.0,7.9,2.5,1.1,,,20.0,,,,Food_4.csv
"BABYFOOD,DINNER,VEG,NOODLES&CHICK,JR",64,1.7,9.1,2.2,1.1,,,26.0,,,,Food_4.csv
"BABYFOOD,DINNER,PASTA W/VEG",60,1.7,8.4,2.1,1.5,1.2,,11.0,5.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG&NOODLES&TURKEY,STR",44,1.2,6.8,1.2,1.1,,,21.0,,,,Food_4.csv
"BABYFOOD,DINNER,VEG&NOODLES&TURKEY,JR",52,1.8,7.6,1.5,1.1,,,17.0,,,,Food_4.csv
"BABYFOOD,DINNER,TURKEY&RICE,STR",52,2.27,7.94,1.24,0.9,1.66,,19.0,5.0,,,Food_4.csv
"BABYFOOD,DINNER,TURKEY & RICE,JR",56,2.37,9.57,0.92,1.0,1.25,,23.0,4.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG&TURKEY,STR",48,2.32,7.62,0.9,1.5,1.54,,20.0,4.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG&TURKEY,JR",53,1.72,7.55,1.74,0.9,1.36,,45.0,4.0,,,Food_4.csv
"BABYFOOD,DINNER,MACARONI&CHS,STR",67,3.14,8.95,2.11,0.7,1.27,,119.0,7.0,,,Food_4.csv
"BABYFOOD,DINNER,MACARONI&CHS,JR",61,2.6,8.2,2.0,0.3,1.32,,266.0,6.0,,,Food_4.csv
"BABYFOOD,VEG,GRN BNS,STR",27,1.2,6.29,0.17,2.2,1.88,,7.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,GRN BNS,JR",24,1.2,5.8,0.1,1.9,1.08,,5.0,0.0,,,Food_4.csv
"BABYFOOD,GRN BNS,DICES,TODD",29,1.2,5.7,0.2,1.3,1.06,,37.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,GRN BNS&POTATOES",62,2.2,9.0,1.9,1.4,2.35,,18.0,5.0,,,Food_4.csv
"BABYFOOD,VEG,BEETS,STR",34,1.3,7.7,0.1,1.9,6.09,,83.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,CARROTS,STR",26,0.8,6.0,0.1,1.7,3.64,,69.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,CARROTS,JR",32,0.8,7.2,0.2,1.7,3.16,,49.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,SQUASH,STR",28,0.81,5.73,0.2,0.9,3.37,,5.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,SQUASH,JR",24,0.81,5.73,0.2,0.9,3.24,,5.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,SWT POTATOES,STR",57,1.1,13.2,0.1,1.5,4.05,,22.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,SWT POTATOES,JR",60,1.1,14.0,0.1,1.5,4.24,,18.0,0.0,,,Food_4.csv
"BABYFOOD,POTATOES,TODDLER",52,1.0,11.73,0.1,0.9,0.91,,57.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,BUTTERNUT SQUASH&CORN",50,2.0,9.26,0.6,2.0,2.93,,5.0,0.0,,,Food_4.csv
"BABYFOOD,APPLS,DICES,TODD",51,0.2,12.1,0.1,0.9,10.83,,6.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APPLSAUC,STR",41,0.2,10.8,0.2,1.7,9.87,,0.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APPLSAUC,JR",37,0.0,10.3,0.0,1.7,8.48,,1.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APRICOT W/TAPIOCA,STR",60,0.3,16.3,0.0,1.5,1.41,,0.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,CORN,CRMD,STR",57,1.4,14.1,0.4,2.1,1.23,,43.0,1.0,,,Food_4.csv
"BABYFOOD,VEG,CORN,CRMD,JR",65,1.4,16.25,0.4,2.1,1.48,,52.0,1.0,,,Food_4.csv
"BABYFOOD,VEG,PEAS,STR",50,3.27,8.36,0.43,2.0,2.01,,5.0,0.0,,,Food_4.csv
"BABYFOOD,PEAS,DICES,TODD",64,3.9,10.3,0.8,3.9,4.13,,48.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,SPINACH,CRMD,STR",37,2.5,5.7,1.3,1.8,2.33,,49.0,5.0,,,Food_4.csv
"BABYFOOD,FRUIT,APRICOT W/TAPIOCA,JR",63,0.3,17.3,0.0,1.5,1.4,,0.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,BANANAS W/TAPIOCA,STR",56,0.4,15.3,0.1,1.6,0.38,,0.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,PEACHES,STR",65,0.94,14.48,0.33,1.3,11.5,,4.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,PEACHES,JR",65,0.94,14.48,0.33,1.3,11.5,,4.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,PEARS,STR",42,0.3,10.8,0.2,2.8,6.98,,1.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,PEARS,JR",44,0.3,11.6,0.1,2.8,7.34,,1.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,STR",71,0.1,19.7,0.0,1.2,13.34,,0.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,JR",74,0.1,20.5,0.0,1.2,13.64,,0.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,STR",69,0.6,18.5,0.1,2.7,10.97,,5.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,JR",70,0.6,18.7,0.1,2.7,10.97,,2.0,0.0,,,Food_4.csv
"BABYFOOD,PRUNES,WO/VIT C,STR",100,1.0,23.52,0.2,2.7,14.28,,1.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT DSSRT,MANGO W/ TAPIOCA",70,0.3,19.0,0.2,1.1,13.0,,4.0,0.0,,,Food_4.csv
"BABYFOOD,PEARS,DICES,TODD",57,0.3,13.6,0.1,1.2,8.66,,6.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APPLSAUC&APRICOTS,STR",44,0.2,11.64,0.2,1.8,9.25,,0.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APPLSAUC&APRICOTS,JR",47,0.2,12.4,0.2,1.8,8.72,,0.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APPLSAUC&CHERRIES,STR",51,0.0,14.1,0.0,1.1,10.81,,1.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APPLSAUC & CHERRIES,JR",51,0.0,14.1,0.0,1.1,10.61,,1.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APPLSAUC W/BANANA,JR",66,0.37,16.16,0.1,1.6,4.35,,3.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APPLSAUC&PNAPPL,STR",37,0.1,10.1,0.1,1.5,,,2.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APPLSAUC&PNAPPL,JR",39,0.1,10.5,0.1,1.5,,,2.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APPL & RASPBERRY,STR",58,0.2,15.6,0.2,2.1,12.96,,0.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APPL & RASPBERRY,JR",58,0.2,15.4,0.2,2.1,12.96,,0.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT & VEG,APPL & SWT POTATO",64,0.3,15.3,0.22,1.4,11.6,,3.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,JR",68,0.2,18.4,0.1,1.6,8.41,,0.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,STR",65,0.2,17.8,0.0,1.6,10.73,,0.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,PEARS&PNAPPL,STR",41,0.3,10.9,0.1,2.6,7.79,,0.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,PEARS&PNAPPL,JR",44,0.3,11.4,0.2,2.6,7.36,,0.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,GUAVA&PAPAYA W/TAPIOCA,STR",63,0.2,17.0,0.1,,,,4.0,,,,Food_4.csv
"BABYFOOD,PEACHES,DICES,TODD",51,0.5,11.8,0.2,0.8,9.49,,9.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,PAPAYA&APPLSAUC W/TAPIOCA,STR",70,0.2,18.9,0.1,1.4,,,5.0,,,,Food_4.csv
"BABYFOOD,FRUIT,BANANAS W/APPLS&PEARS,STR",83,0.9,19.31,0.22,1.4,12.76,,2.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APPL&BLUEBERRY,STR",61,0.2,16.3,0.2,1.8,13.93,,1.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,APPL&BLUEBERRY,JR",62,0.2,16.6,0.2,1.8,8.83,,1.0,0.0,,,Food_4.csv
"BABYFOOD,JUICE,APPLE",47,0.0,11.7,0.1,0.1,10.7,,8.0,0.0,,,Food_4.csv
"BABYFOOD,APPLE-BANANA JUC",51,0.2,12.3,0.1,0.2,11.0,,4.0,0.0,,,Food_4.csv
"BABYFOOD,JUC,APPL&PEACH",43,0.2,10.5,0.1,0.1,9.59,,0.0,0.0,,,Food_4.csv
"BABYFOOD,APPLE-CRANBERRY JUC",46,0.0,11.49,0.02,0.0,6.88,,5.0,0.0,,,Food_4.csv
"BABYFOOD,JUC,APPL&PLUM",49,0.1,12.3,0.0,0.1,11.54,,0.0,0.0,,,Food_4.csv
"BABYFOOD,JUC,APPL&PRUNE",72,0.2,18.1,0.1,0.1,10.58,,8.0,0.0,,,Food_4.csv
"BABYFOOD,JUICE,ORANGE",45,0.6,10.2,0.3,0.1,8.26,,0.0,0.0,,,Food_4.csv
"BABYFOOD,JUC,ORANGE&APPL",43,0.4,10.1,0.2,,,,3.0,,,,Food_4.csv
"BABYFOOD,JUC,ORANGE&APPL&BANANA",47,0.4,11.5,0.1,0.1,10.03,,0.0,0.0,,,Food_4.csv
"BABYFOOD,JUC,ORANGE&APRICOT",46,0.8,10.9,0.1,0.1,,,6.0,0.0,,,Food_4.csv
"BABYFOOD,JUC,ORANGE&BANANA",50,0.7,11.9,0.1,,,,3.0,,,,Food_4.csv
"BABYFOOD,JUC,ORANGE&PNAPPL",48,0.5,11.7,0.1,0.1,,,2.0,0.0,,,Food_4.csv
"BABYFOOD,JUC,PRUNE&ORANGE",70,0.6,16.8,0.3,,,,2.0,,,,Food_4.csv
"BABYFOOD,JUC,MXD FRUIT",47,0.1,11.7,0.1,0.1,8.46,,8.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,BARLEY,DRY FORT",376,13.2,69.4,6.6,6.6,13.2,,33.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,WHL WHEAT,W/ APPLS,DRY FORT",402,6.6,83.2,4.8,6.7,26.66,,66.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,MXD,DRY FORT",399,6.66,78.21,6.66,6.7,26.66,,33.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,MXD,W/ BANANAS,DRY",391,10.7,77.1,4.6,7.8,6.68,,0.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,MXD,W/ APPLSAUC & BANANAS,STR",82,0.71,18.38,0.51,1.0,11.1,,5.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,MXD,W/ APPLSAUC & BANANAS,JR,FORT",84,0.71,18.79,0.51,1.0,11.1,,5.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,OATMEAL,DRY FORT",394,10.99,73.48,6.36,7.3,11.67,,21.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,OATMEAL,W/ BANANAS,DRY",399,6.67,78.07,6.67,5.2,26.66,,33.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,OATMEAL,W/ APPLSAUC & BANANAS,STR",75,0.89,15.62,0.89,0.9,8.85,,4.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,OATMEAL,W/ APPLSAUC & BANANAS,JR,FORT",76,0.89,16.03,0.89,0.9,8.85,,4.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,OATMEAL,W/HONEY,DRY",391,13.5,69.3,7.0,,,,47.0,,,,Food_4.csv
"BABYFOOD,CRL,RICE,DRY,FORT",390,6.65,83.14,2.19,1.3,4.85,,32.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,RICE,W/ APPLSAUC & BANANAS,STR",80,1.2,17.1,0.4,1.0,2.24,,4.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,W/EGG YOLKS,STR",51,1.9,7.0,1.8,0.9,,,33.0,63.0,,,Food_4.csv
"BABYFOOD,CRL,W/EGG YOLKS,JR",52,1.9,7.1,1.8,0.9,,,33.0,63.0,,,Food_4.csv
"BABYFOOD,CRL,W/EGGS,STR",58,2.2,8.0,1.5,,,,38.0,51.0,,,Food_4.csv
"BABYFOOD,CRL,EGG YOLKS&BACON,JR",79,2.5,6.2,5.0,0.9,,,48.0,94.0,,,Food_4.csv
"BABYFOOD,OATMEAL CRL W/ FRUIT,DRY,INST,TODD FORT",402,10.5,74.1,7.05,7.8,11.09,,0.0,0.0,,,Food_4.csv
"BABYFOOD,COOKIE,BABY,FRUIT",435,6.8,73.7,12.6,3.4,24.2,,9.0,4.0,,,Food_4.csv
"BABYFOOD,CRACKERS,VEG",477,8.4,66.85,19.6,4.0,13.0,,571.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,HI PROT,W/APPL&ORANGE,DRY",374,25.4,57.6,6.5,7.1,,,104.0,0.0,,,Food_4.csv
"BABYFOOD,CRL,RICE,W/ BANANAS,DRY",404,8.7,79.9,4.2,1.0,16.7,,0.0,0.0,,,Food_4.csv
"BABYFOOD,COOKIES",433,11.8,67.1,13.2,0.2,24.2,,300.0,12.0,,,Food_4.csv
"BABYFOOD,COOKIES,ARROWROOT",424,7.6,75.4,10.0,0.2,,,319.0,0.0,,,Food_4.csv
"BABYFOOD,PRETZELS",397,10.8,82.2,2.0,2.3,3.08,,269.0,0.0,,,Food_4.csv
"BABYFOOD,TEETHING BISCUITS",392,10.7,76.4,4.2,1.4,12.65,,285.0,7.0,,,Food_4.csv
ZWIEBACK,426,10.1,74.2,9.7,2.5,12.5,,227.0,8.0,,,Food_4.csv
"BABYFOOD,DSSRT,DUTCH APPL,STR",75,0.2,19.74,0.4,1.4,17.89,,0.0,0.0,,,Food_4.csv
"BABYFOOD,DSSRT,DUTCH APPL,JR",79,0.2,19.18,0.16,1.4,17.89,,3.0,0.0,,,Food_4.csv
"BABYFOOD,CHERRY COBBLER,JR",78,0.3,19.2,0.1,0.2,10.39,,0.0,0.0,,,Food_4.csv
"BABYFOOD,DSSRT,CHERRY VANILLA PUDD,STR",68,0.2,17.8,0.3,0.3,9.15,,0.0,10.0,,,Food_4.csv
"BABYFOOD,DSSRT,CHERRY VANILLA PUDD,JR",69,0.2,18.4,0.2,0.3,16.98,,0.0,10.0,,,Food_4.csv
"BABYFOOD,DSSRT,FRUIT PUDD,ORANGE,STR",80,1.1,17.7,0.9,0.6,,,20.0,3.0,,,Food_4.csv
"BABYFOOD,DSSRT,PEACH COBBLER,STR",65,0.3,17.8,0.0,0.7,10.62,,7.0,0.0,,,Food_4.csv
"BABYFOOD,DSSRT,PEACH COBBLER,JR",67,0.3,18.3,0.0,0.7,11.89,,0.0,0.0,,,Food_4.csv
"BABYFOOD,DSSRT,PEACH MELBA,STR",60,0.2,16.5,0.0,,,,9.0,,,,Food_4.csv
"BABYFOOD,DSSRT,PEACH MELBA,JR",60,0.3,16.4,0.0,,,,9.0,,,,Food_4.csv
"BABYFOOD,DSSRT,FRUIT PUDD,PNAPPL,STR",81,1.3,20.3,0.3,0.7,10.28,,0.0,0.0,,,Food_4.csv
"BABYFOOD,DSSRT,FRUIT DSSRT,WO/VIT C,STR",59,0.3,16.0,0.0,0.6,12.6,,0.0,0.0,,,Food_4.csv
"BABYFOOD,DSSRT,FRUIT DSSRT,WO/VIT C,JR",63,0.3,17.2,0.0,0.6,12.0,,0.0,0.0,,,Food_4.csv
"BABYFOOD,DSSRT,TROPICAL FRUIT,JR",60,0.2,16.4,0.0,,,,7.0,,,,Food_4.csv
"BABYFOOD,DSSRT,CUSTARD PUDD,VANILLA,STR",85,1.6,16.0,2.0,0.0,11.5,,0.0,8.0,,,Food_4.csv
"BABYFOOD,DSSRT,CUSTARD PUDD,VANILLA,JR",86,1.76,17.58,0.98,0.2,12.2,,26.0,38.0,,,Food_4.csv
"BABYFOOD,JUC,APPL&GRAPE",46,0.1,11.34,0.2,0.1,10.9,,0.0,0.0,,,Food_4.csv
"BABYFOOD,JUC,FRUIT PUNCH,W/CA",52,0.2,12.7,0.1,0.4,10.6,,4.0,0.0,,,Food_4.csv
"BABYFOOD,JUC,APPL&CHERRY",41,0.1,9.9,0.2,0.1,8.98,,0.0,0.0,,,Food_4.csv
"BABYFOOD,JUC,APPL,W/CA",46,0.06,11.1,0.1,0.4,9.0,,3.0,0.0,,,Food_4.csv
"BABYFOOD,DINNER,VEG&CHICK,JR",53,2.04,8.66,1.12,1.1,1.46,,34.0,7.0,,,Food_4.csv
"BABYFOOD,DINNER,MXD VEG,STR",41,1.2,9.5,0.1,,,,38.0,,,,Food_4.csv
"BABYFOOD,DINNER,MXD VEG,JR",34,1.01,7.88,0.11,1.0,3.08,,40.0,0.0,,,Food_4.csv
"BABYFOOD,FRUIT,BANANAS W/TAPIOCA,JR",67,0.4,17.8,0.2,1.6,7.1,,0.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,MIX VEG JR",36,1.4,8.2,0.4,1.5,1.78,,36.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,GARDEN VEG,STR",32,2.3,6.8,0.2,1.5,2.57,,31.0,0.0,,,Food_4.csv
"BABYFOOD,VEG,MIX VEG STR",36,1.0,8.25,0.5,1.5,1.57,,0.0,0.0,,,Food_4.csv
"BABYFOOD,DINNER,BF NOODLE,JR",57,2.5,7.3,1.9,1.1,1.45,,26.0,8.0,,,Food_4.csv
"BABYFOOD,APPLS W/HAM,STR",62,2.6,10.9,0.9,1.8,7.98,,9.0,8.0,,,Food_4.csv
"BABYFOOD,CARROTS&BF,STR",59,3.4,5.7,2.5,2.6,2.04,,69.0,8.0,,,Food_4.csv
"BABYFOOD,PLUMS,BANANAS&RICE,STR",57,1.1,12.7,0.3,1.3,9.3,,0.0,0.0,,,Food_4.csv
"BABYFOOD,TURKEY,RICE&VEG,TODD",60,3.8,7.5,1.6,0.8,1.12,,183.0,7.0,,,Food_4.csv
"BABYFOOD,DINNER,APPLS&CHICK,STR",65,2.16,10.88,1.38,1.8,6.06,,12.0,5.0,,,Food_4.csv
"BABYFOOD,DINNER,BROCCOLI & CHICK,JR",62,3.59,6.34,2.48,1.4,1.43,,17.0,13.0,,,Food_4.csv
"Babyfood, beverage, GERBER GRADUATE FRUIT SPLASHERS",31,0.0,7.4,0.0,0.0,6.12,,11.0,0.0,,,Food_4.csv
"BABYFOOD,SNACK,GERBER,GRADUATES,YOGURT MELTS",380,14.29,71.82,4.0,2.3,57.14,,286.0,0.0,,,Food_4.csv
"BABYFOOD,DINNER,SWT POTATOES&CHICK,STR",74,2.51,11.04,2.17,1.3,2.65,,22.0,11.0,,,Food_4.csv
"BABYFOOD,DINNER,POTATOES W/CHS&HAM,TODD",78,3.5,11.97,2.0,1.2,0.8,,205.0,6.0,,,Food_4.csv
"BABYFOOD,CRL,BARLEY,PREP W/WHL MILK",84,3.73,9.94,3.26,0.6,5.1,,43.0,10.0,,,Food_4.csv
"BABYFOOD,CRL,HI PROT,PREP W/WHL MILK",111,8.7,11.6,3.8,,,,49.0,,,,Food_4.csv
"BABYFOOD,CRL,MXD,PREP W/WHL MILK",96,4.14,12.3,3.38,0.8,4.78,,42.0,9.0,,,Food_4.csv
"BABYFOOD,CRL,MXD,W/BANANAS,PREP W/WHL MILK",86,3.82,10.0,3.46,0.4,5.9,,48.0,10.0,,,Food_4.csv
"BABYFOOD,CRL,OATMEAL,PREP W/WHL MILK",116,5.0,15.3,4.1,1.1,,,46.0,11.0,,,Food_4.csv
"BABYFOOD,CRL,OATMEAL,W/BANANAS,PREP W/WHL MILK",86,3.82,10.0,3.46,0.4,5.9,,48.0,10.0,,,Food_4.csv
"BABYFOOD,CRL,OATMEAL,W/HONEY,PREP W/WHL MILK",115,5.0,15.3,3.9,,,,49.0,,,,Food_4.csv
"BABYFOOD,CRL,RICE,PREP W/WHL MILK",85,3.45,10.31,3.38,0.0,4.87,,42.0,10.0,,,Food_4.csv
"BABYFOOD,CRL,RICE,W/HONEY,PREP W/WHL MILK",115,3.9,17.1,3.3,,,,49.0,,,,Food_4.csv
"BABYFOOD,CRL,MXD,W/HONEY,PREP W/WHL MILK",115,5.0,15.9,3.6,,,,48.0,,,,Food_4.csv
"BABYFOOD,CRL,HI PROT,W/APPL&ORANGE,PREP W/WHL MILK",112,6.9,13.4,3.9,,,,58.0,,,,Food_4.csv
"BABYFOOD,CRL,RICE,W/BANANAS,PREP W/WHL MILK",86,3.57,10.49,3.32,0.1,6.13,,47.0,10.0,,,Food_4.csv
"INF FORMULA,NESTLE,GOOD START SUPREME,W/ IRON,RTF",66,1.45,7.39,3.37,0.0,5.0,,18.0,4.0,,,Food_4.csv
"INF FORMULA,NES,G START SUPR,W/ IRON,LIQ CONC,NOT RECON",127,2.79,14.2,6.5,0.0,9.7,,34.0,2.0,,,Food_4.csv
"INF FORMULA,NESTLE,GOOD START SUPREME,W/ IRON,PDR",509,11.3,57.32,26.1,0.0,39.3,,138.0,32.0,,,Food_4.csv
"INF FORMULA, MEAD JOHNSON, ENFAMIL, W/IRON, RTF",63,1.38,7.2,3.5,0.0,7.18,,18.0,1.0,,,Food_4.csv
"INF FORMULA,MEAD JOHNSON,ENFAMIL,W/ IRON,PDR",520,10.8,56.2,27.0,0.0,56.0,,139.0,17.0,,,Food_4.csv
"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,RTF",63,1.38,7.18,3.5,0.0,7.18,,18.0,1.0,,,Food_4.csv
"INF FORMULA,MEAD JOHNSON,ENFAMILLIPIL,W/IRN,PDR,W/ ARA & DHA",511,10.8,56.2,27.0,0.0,56.0,,139.0,17.0,,,Food_4.csv
"INF FORMULA, MEAD JOHNSON, ENFAMIL, LO IRON, POWD, NOT RECON",511,10.8,56.2,27.0,0.0,56.0,,139.0,17.0,,,Food_4.csv
"INF FORMU,MEAD JOHNS,ENFA,LIPIL,W/ IRO,LIQ CONC,W/ ARA & DHA",131,2.76,14.34,6.96,0.0,14.0,,35.0,1.0,,,Food_4.csv
"INF FORMULA,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/ IRON,RTF",66,1.83,6.81,3.5,0.0,5.13,,31.0,0.0,,,Food_4.csv
"INF FORM,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/IRON,PDR,NOTRECN",502,14.2,55.0,25.0,0.0,55.0,,230.0,0.0,,,Food_4.csv
"INF FORMULA, MEAD JOHN, ENFAMIL LIPIL,W/ IRON,RTF,W/ AR & DH",64,1.38,7.1,3.5,0.0,7.1,,18.0,1.0,,,Food_4.csv
"INF FORM,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/IRON,LC,NOT RECON",127,3.53,13.12,6.73,0.0,13.08,,60.0,0.0,,,Food_4.csv
"INF FORM,ME JOHNS,ENFAM,LIP,LO IRON,LIQ CONC,W/ ARA & DHA",131,2.76,14.24,7.16,0.0,14.24,,39.0,2.0,,,Food_4.csv
"CHILD FORMULA,MEAD JOHNSON,PORTAGEN,W/ IRON,PDR,NOT RECON",483,16.5,54.8,22.0,0.0,54.0,,260.0,4.0,,,Food_4.csv
"CHILD FORMULA,MEAD JOHNSON,PORTAGEN,W/ IRON,PREP FROM PDR",88,3.33,8.57,4.48,0.0,7.4,,52.0,1.0,,,Food_4.csv
